18:58:56,07,51.25,0.0019,0.0268,0.027,0.5454,0.0434,0.0092,POSTURA NEUTRA,NEUTRO
18:58:57,07,78.9,0.0015,0.0258,0.0248,0.6397,0.0546,0.0197,POSTURA NEUTRA,NEUTRO
18:58:57,07,67.13,0.0018,0.0242,0.0231,0.6279,0.0542,0.0279,POSTURA NEUTRA,FELICE
18:58:58,07,59.77,0.0012,0.0187,0.0184,0.5761,0.0439,0.0194,POSTURA NEUTRA,FELICE
18:58:58,07,56.42,0.001,0.0185,0.0202,0.5414,0.0231,0.0071,POSTURA APERTA,FELICE
18:58:59,07,52.36,0.0012,0.0199,0.021,0.5198,0.0142,0.0072,POSTURA APERTA,SERENO
18:58:59,07,48.7,0.0012,0.0214,0.0224,0.5153,0.0139,0.0056,POSTURA APERTA,SERENO
18:59:00,07,50.02,0.0007,0.0223,0.0237,0.5163,0.0131,0.0053,POSTURA APERTA,SERENO
18:59:01,07,50.77,0.0011,0.0216,0.0229,0.5175,0.0058,0.0084,POSTURA APERTA,SERENO
18:59:01,07,51.16,0.0009,0.0216,0.0228,0.5211,0.0044,0.0109,POSTURA APERTA,SERENO
18:59:02,07,50.17,0.0008,0.0168,0.0176,0.5226,0.0112,0.0073,POSTURA APERTA,SERENO
18:59:02,07,45.25,0.001,0.018,0.0187,0.5194,0.0133,0.0052,POSTURA APERTA,SERENO
18:59:03,07,44.07,0.0009,0.0188,0.0191,0.5163,0.014,0.0054,POSTURA APERTA,SERENO
18:59:04,07,42.23,0.0014,0.0167,0.0179,0.5128,0.015,0.0079,POSTURA APERTA,SERENO
18:59:04,07,40.37,0.0015,0.0146,0.0164,0.5306,0.032,0.0196,POSTURA NEUTRA,SERENO
18:59:05,07,53.77,0.0012,0.0185,0.0206,0.5712,0.0233,0.0134,POSTURA APERTA,NEUTRO
18:59:05,07,45.81,0.0007,0.0196,0.021,0.5866,0.0295,0.0122,POSTURA NEUTRA,NEUTRO
18:59:06,07,45.27,0.0012,0.0245,0.024,0.6056,0.039,0.0168,POSTURA NEUTRA,NEUTRO
18:59:06,07,46.89,0.0021,0.0323,0.0308,0.6424,0.0506,0.0241,POSTURA NEUTRA,NEUTRO
18:59:07,07,64.04,0.0012,0.0312,0.0293,0.5839,0.0477,0.0257,POSTURA NEUTRA,NEUTRO
18:59:08,07,71.11,0.0009,0.0305,0.0269,0.5083,0.05,0.0309,POSTURA NEUTRA,FELICE
18:59:08,07,79.25,0.0004,0.0284,0.0262,0.4653,0.042,0.0337,POSTURA NEUTRA,FELICE
18:59:09,07,74.57,0.0003,0.0277,0.026,0.4495,0.0441,0.0337,POSTURA NEUTRA,FELICE
18:59:09,07,67.65,0.0007,0.0249,0.0247,0.4913,0.0375,0.0276,POSTURA NEUTRA,FELICE
18:59:10,07,42.52,0.0114,0.0355,0.036,0.6536,0.0548,0.0126,POSTURA NEUTRA,FELICE
18:59:11,07,18.65,0.0155,0.033,0.0342,0.7418,0.0658,0.0282,POSTURA NEUTRA,ARRABBIATO
18:59:11,07,34.58,0.009,0.0265,0.0273,0.611,0.0442,0.0207,POSTURA NEUTRA,ARRABBIATO
18:59:12,07,44.76,0.004,0.0211,0.0225,0.5053,0.029,0.0168,POSTURA NEUTRA,ARRABBIATO
